startup_name,city,industry,sub_vertical,investors,investment_type,amount_usd,amount_flag_check_currency,funding_date,founding_date,founders,country,region_group,year_folder,source_file
SatvaKart,Gurgaon,eCommerce,Online Grocery Etailer,Nimit Panigrahi,Seed Funding,,False,2016-10-25,,,India,South Asia,2016,Oct_2016.csv
SooperMO,Gurgaon,Technology,Android utility app suite creator,Lalit Vase,Seed Funding,100000.0,False,2016-10-25,,,India,South Asia,2016,Oct_2016.csv
The Kettlery,Ahmedabad,eCommerce,Online Tea Etailer,"hooting Starts Sports LLP, Franchise India Brands",Private Equity,1000000.0,False,2016-10-26,,,India,South Asia,2016,Oct_2016.csv
OrangeTwig,New Delhi,Consumer Internet,Social Media Marketing platform,Undisclosed investor,Seed Funding,1000000.0,False,2016-10-26,,,India,South Asia,2016,Oct_2016.csv
Wooplr,Bangalore,Consumer Internet,Fashion Discovery App,"Astarc Ventures, Anand Chandrasekaran",Seed Funding,,False,2016-10-26,,,India,South Asia,2016,Oct_2016.csv
Idea Bubbles,Bangalore,Consumer Internet,Doctor Consulting platform,"1Crowd, Eureka Forbes Ltd, Shapoorji Pallonji & Co. Ltd.",Private Equity,700000.0,False,2016-10-27,,,India,South Asia,2016,Oct_2016.csv
Ather Energy,Bangalore,Technology,Electric Vehicle Manufacturer,Hero MotoCorp,Private Equity,27000000.0,False,2016-10-27,,,India,South Asia,2016,Oct_2016.csv
Fr8,Chennai,Technology,Truck Fleet Operation platform,Omnivore Partners,Private Equity,971000.0,False,2016-10-27,,,India,South Asia,2016,Oct_2016.csv
Pikkol,Bangalore,Logistics,Relocation Service provider,"Ajay Nanavati, Afsal Salu",Seed Funding,,False,2016-10-28,,,India,South Asia,2016,Oct_2016.csv
Cyclops,Bangalore,Technology,Clinical and Wearable Diagnostic Product creator,Kalaari Capital,Seed Funding,100000.0,False,2016-10-29,,,India,South Asia,2016,Oct_2016.csv
Volta Motors,Chennai,Technology,Electric Bike Manufacturer,Kalaari Capital,Seed Funding,100000.0,False,2016-10-29,,,India,South Asia,2016,Oct_2016.csv
Velmenni,New Delhi,Technology,LiFi based wireless communication provider,Kalaari Capital,Seed Funding,100000.0,False,2016-10-29,,,India,South Asia,2016,Oct_2016.csv
Impact Analytics,Bangalore,Technology,Business intelligence and data science Startup,"Aarin Capital, Michael Herzig, Ashish Lakhanpal",Private Equity,750000.0,False,2016-10-30,,,India,South Asia,2016,Oct_2016.csv
Talent Next,Mumbai,Consumer Internet,Talent Discovery & Audition management platform,Karanpal Singh & Others,Seed Funding,1000000.0,False,2016-10-31,,,India,South Asia,2016,Oct_2016.csv
PickMyLaundry,New Delhi,Consumer Internet,On-Demand Washing & Dry Cleaning Services,"Kedar Lele, GHV Accelerator",Seed Funding,200000.0,False,2016-11-01,,,India,South Asia,2016,Nov_2016.csv
FreshDesk,Chennai,Consumer Internet,SAAS Based HelpDesk Services,"Sequoia Capital India, Accel Partners",Private Equity,55000000.0,False,2016-11-02,,,India,South Asia,2016,Nov_2016.csv
LaundryAnna,Bangalore,Consumer Internet,On-Demand Washing & Dry Cleaning Services,Undisclosed Investors,Seed Funding,150000.0,False,2016-11-02,,,India,South Asia,2016,Nov_2016.csv
LetsMD,New Delhi,Consumer Internet,Healthcare Services Comparison Platform,"Calcutta Angels Network, LetsVenture, Anupam Mittal, Currae Healthtech Fund",Seed Funding,,False,2016-11-02,,,India,South Asia,2016,Nov_2016.csv
Sattviko,New Delhi,Food & Beverage,Health Food Restaurant Chain,"Raman Roy, Ashish Gupta, Yogesh Andlay, Vaibhav Jain",Seed Funding,,False,2016-11-02,,,India,South Asia,2016,Nov_2016.csv
Zarget,Chennai,Technology,SaaS-based web optimisation and marketing platform,Sequoia India,Private Equity,6000000.0,False,2016-11-03,,,India,South Asia,2016,Nov_2016.csv
DoSelect,Bangalore,Consumer Internet,Skill Showcasing platform,"3one4 Capital, Mumbai Angels, Aarin Capital",Seed Funding,,False,2016-11-03,,,India,South Asia,2016,Nov_2016.csv
EasyPolicy,Noida,Consumer Internet,Online insurance Portal,"Unilazer Ventures,",Private Equity,10000000.0,False,2016-11-03,,,India,South Asia,2016,Nov_2016.csv
Browntape,Goa,Technology,cloud-based software solutions company,Gati Ltd,Private Equity,,False,2016-11-04,,,India,South Asia,2016,Nov_2016.csv
Connect India,Bangalore,Logistics,Last mile Delivery Network,Aavishkaar Venture Management,Private Equity,1000000.0,False,2016-11-04,,,India,South Asia,2016,Nov_2016.csv
Corseco,New Delhi,Technology,AI-based Software as a Service Solution provider,"Ameera Shah, Vivek Bhargava",Seed Funding,150000.0,False,2016-11-04,,,India,South Asia,2016,Nov_2016.csv
The Gourmet Jar,Noida,eCommerce,Gourmet Food etailer,Chandigarh Angels Network,Seed Funding,,False,2016-11-04,,,India,South Asia,2016,Nov_2016.csv
vImmune,Bangalore,Consumer Internet,Immunisation Management Platform,Undisclosed investor,Seed Funding,,False,2016-11-04,,,India,South Asia,2016,Nov_2016.csv
Medzin,New Delhi,eCommerce,Online ordering & Delivery of medicines,A M Sikander,Seed Funding,45000.0,False,2016-11-05,,,India,South Asia,2016,Nov_2016.csv
Bizongo,Mumbai,eCommerce,Packaging Material Marketplace,"IDG Ventures, Accel Partners",Private Equity,3000000.0,False,2016-11-05,,,India,South Asia,2016,Nov_2016.csv
Rivigo,Gurgaon,Technology,Technology based Logistics platform,Warburg Pincus,Private Equity,75000000.0,False,2016-11-07,,,India,South Asia,2016,Nov_2016.csv
JustRide,Mumbai,Consumer Internet,Online Car Sharing platform,"Justin Kan, Qasar Younis, Paul Bucche, Susa Ventures, Kima Ventures, Axan Venture, SCM Holdings",Private Equity,3000000.0,False,2016-11-07,,,India,South Asia,2016,Nov_2016.csv
IIM Jobs,New Delhi,Consumer Internet,Online Job Portal,India Quotient,Private Equity,2000000.0,False,2016-11-09,,,India,South Asia,2016,Nov_2016.csv
Square Yards,Gurgaon,Consumer Internet,Online Property Search Portal,ADAG Reliance Private Equity,Private Equity,12000000.0,False,2016-11-09,,,India,South Asia,2016,Nov_2016.csv
GolfLAN,New Delhi,Consumer Internet,Golf Session Online Bookings platform,"YourNest Angel Fund, iSON",Private Equity,1000000.0,False,2016-11-10,,,India,South Asia,2016,Nov_2016.csv
Yottaasys,Bangalore,Technology,Data Sciences platform,Gleevoaz Ventures,Private Equity,,False,2016-11-10,,,India,South Asia,2016,Nov_2016.csv
Tone Tag,Bangalore,Technology,Contactless Payment Solution,"Arun Seth, T.V. Mohandas Pai, Anand Chandrasekaran, Deepak Ghaisas",Private Equity,,False,2016-11-10,,,India,South Asia,2016,Nov_2016.csv
Life in Control,Gurgaon,Consumer Internet,Online Diabetes Management platform,RoundGlass Partners,Private Equity,,False,2016-11-11,,,India,South Asia,2016,Nov_2016.csv
Active.ai,Singapore,Technology,Banking & Fintech Platform,"Kalaari Capital, IDG Ventures India",Private Equity,3000000.0,False,2016-11-14,,,India,South Asia,2016,Nov_2016.csv
ElasticRun,Pune,Technology,Tech driven Logistic & distribution platform,"Kalaari Capital, Norwest Venture Partners",Private Equity,2000000.0,False,2016-11-14,,,India,South Asia,2016,Nov_2016.csv
Zefo,Bangalore,eCommerce,Used Furniture & Appliances Marketplace,"Sequoia India, BEENEXT, Helion Ventures",Private Equity,6000000.0,False,2016-11-15,,,India,South Asia,2016,Nov_2016.csv
PlaySimple,Bangalore,Technology,Mobile Gaming portal,"SAIF Partners, IDG Ventures India",Private Equity,4000000.0,False,2016-11-15,,,India,South Asia,2016,Nov_2016.csv
NoBroker,Bangalore,Consumer Internet,Online Rental discovery,Vijay Shekhar Sharma,Seed Funding,,False,2016-11-15,,,India,South Asia,2016,Nov_2016.csv
Stasis Labs,Bangalore,Technology,Cloud based  health monitoring platform,"RTP-HC, Wonder Ventures, Techstars Ventures & Others",Private Equity,5000000.0,False,2016-11-16,,,India,South Asia,2016,Nov_2016.csv
Pictor Imaging,Mumbai,Consumer Internet,Product Photography Mobile App,Quarizon,Seed Funding,147000.0,False,2016-11-17,,,India,South Asia,2016,Nov_2016.csv
Lawrato,New Delhi,Consumer Internet,Free Legal Advice,Indian Angel Network,Seed Funding,,False,2016-11-17,,,India,South Asia,2016,Nov_2016.csv
Koovs,New Delhi,eCommerce,Fashion eTailer,Times of India Group & Existing investors,Private Equity,13500000.0,False,2016-11-17,,,India,South Asia,2016,Nov_2016.csv
Scienaptic,Bangalore,Technology,Data Analytics platform,Pramod Bhasin,Seed Funding,,False,2016-11-17,,,India,South Asia,2016,Nov_2016.csv
Trip Tap Toe,Gurgaon,Consumer Internet,Online Travel Portal,R.S Sharma,Seed Funding,,False,2016-11-17,,,India,South Asia,2016,Nov_2016.csv
GramCover,New Delhi,Finance,Insurance Marketplace for the Rural Sector,Omnivore Capital,Seed Funding,1000000.0,False,2016-11-18,,,India,South Asia,2016,Nov_2016.csv
AerMed,Mumbai,eCommerce,Online Pharmacy,Hitesh Windlass,Seed Funding,,False,2016-11-18,,,India,South Asia,2016,Nov_2016.csv
WorkIndia,Mumbai,Consumer Internet,Job Board for Clue Collar Jobs,Asuka Holdings,Seed Funding,,False,2016-11-18,,,India,South Asia,2016,Nov_2016.csv
Bats on delivery,Gurgaon,Consumer Internet,"Online food, Grocery ordering & Delivery",Devdeep Singh,Seed Funding,90000.0,False,2016-11-21,,,India,South Asia,2016,Nov_2016.csv
Numberz.In,Gurgaon,Technology,Cash Flow Management Solution for Businesses,"Kae Capital, Khosla Impact",Seed Funding,650000.0,False,2016-11-21,,,India,South Asia,2016,Nov_2016.csv
Housing.com,Mumbai,Consumer Internet,Real Estate Portal,Softbank Group,Private Equity,5000000.0,False,2016-11-22,,,India,South Asia,2016,Nov_2016.csv
Awesummly,Bangalore,Consumer Internet,Short News Mobile App,"Vivek Bhargava, Ameera Shah",Seed Funding,147000.0,False,2016-11-22,,,India,South Asia,2016,Nov_2016.csv
VoLT,Mumbai,Consumer Internet,Ed-Tech Platform,YMS Mobitech,Seed Funding,,False,2016-11-22,,,India,South Asia,2016,Nov_2016.csv
ShubhLoans,Bangalore,Technology,Consumer Finance & Credit Score platform,"Sanjai Vohra, V. Bunty Bohra",Seed Funding,,False,2016-11-22,,,India,South Asia,2016,Nov_2016.csv
Vymo,Bangalore,Technology,SaaS-based predictive analytics platform,Sequoia India,Private Equity,5000000.0,False,2016-11-22,,,India,South Asia,2016,Nov_2016.csv
Noddapp,Mumbai,Consumer Internet,App based networking platform,Undisclosed multiple investors,Seed Funding,147000.0,False,2016-11-22,,,India,South Asia,2016,Nov_2016.csv
Knowlarity,Bangalore,Consumer Internet,Cloud Telephony Platform,"Delta Partners, Sequoia India,  Mayfield, Blacksoil, Trifecta Capital",Private Equity,20000000.0,False,2016-11-23,,,India,South Asia,2016,Nov_2016.csv
Infisecure,Mumbai,Technology,Bot Protection Solutions,"IDG Ventures, Axilor Ventures",Seed Funding,600000.0,False,2016-11-23,,,India,South Asia,2016,Nov_2016.csv
Udaan,Bangalore,eCommerce,B2B Marketplace,"Lightspeed Venture Partners India, Lightspeed US",Private Equity,10000000.0,False,2016-11-23,,,India,South Asia,2016,Nov_2016.csv
Servify,Mumbai,Consumer Internet,Personal Device Assistant App,"Blume Ventures, BEENEXT, Barkawi Holdings GmbH, TM Service Technology Holdings Gmbh, Sreevathsa Prabhakar",Private Equity,,False,2016-11-24,,,India,South Asia,2016,Nov_2016.csv
FroyoFit,Indore,Consumer Internet,Fitness Discovery Platform,Dr. Pooja Gandhi,Seed Funding,,False,2016-11-24,,,India,South Asia,2016,Nov_2016.csv
ShareChat,Mumbai,Consumer Internet,Local Language Social Networking Platform,"Lightspeed India Partners, SAIF Partners, India Quotient, Venture Highway",Private Equity,4000000.0,False,2016-11-24,,,India,South Asia,2016,Nov_2016.csv
Betterplace,Bangalore,Consumer Internet,Background Verification Services,Venture Highway,Seed Funding,,False,2016-11-24,,,India,South Asia,2016,Nov_2016.csv
UClean,Gurgaon,Consumer Internet,Tech Enabled Laundry Service Provider,Franchise India,Private Equity,,False,2016-11-24,,,India,South Asia,2016,Nov_2016.csv
Hubilo,Ahmedabad,Consumer Internet,End-to-end Event Organizers Solutions,"Girish Mathrubootham, VC Karthic, Miten Mehta, Umasankar Nistala, Rakesh Patel, Akash Bhavsar, Jeevanandhan Rajagopal, Vikas Chadha & Others",Seed Funding,,False,2016-11-25,,,India,South Asia,2016,Nov_2016.csv
121Policy,Kolkata,Consumer Internet,Online Insurance Platform,Xelpmoc,Seed Funding,,False,2016-11-25,,,India,South Asia,2016,Nov_2016.csv
FunOnGo,Mumbai,Consumer Internet,Digital Media Content and Distribution platform,Reliance Entertainment,Private Equity,,False,2016-11-25,,,India,South Asia,2016,Nov_2016.csv
TapChief,Bangalore,Consumer Internet,Professional Expert Advice Platform,"Paytm, Aprameya Radhakrishna, Subramanya Venkat, Venk Krishnan",Seed Funding,,False,2016-11-26,,,India,South Asia,2016,Nov_2016.csv
Kloseby,Bangalore,Consumer Internet,proximity based  Rewards platform,Undisclosed Investor,Seed Funding,100000.0,False,2016-11-28,,,India,South Asia,2016,Nov_2016.csv
WholeSaleBox,Jaipur,eCommerce,B2B Wholesale Apparel Marketplace,"Manish Maheshwari, Contrarian Vriddhi Fund",Private Equity,2000000.0,False,2016-11-28,,,India,South Asia,2016,Nov_2016.csv
Crossahead,Noida,Consumer Internet,Creative Artists Discovery & Booking platform,Mohit Sharma,Seed Funding,,False,2016-11-29,,,India,South Asia,2016,Nov_2016.csv
Affordplan,New Delhi,Consumer Internet,Savings platform for Medical Expenses,"Prime Venture Partners, Kalaari Capital",Private Equity,3000000.0,False,2016-11-29,,,India,South Asia,2016,Nov_2016.csv
Carcrew.in,Mumbai,Consumer Internet,Online Car repair Marketplace,TVS Group,Seed Funding,500000.0,False,2016-11-30,,,India,South Asia,2016,Nov_2016.csv
MonkeyBox,Bangalore,Consumer Internet,Healthy Food Delivery platform,Blume Ventures & Others,Seed Funding,,False,2016-11-30,,,India,South Asia,2016,Nov_2016.csv
HandyTrain,Goa,Consumer Internet,Mobile App for SAAS based Training,"Silver Range Investments, Lumina Datamatics, Shun Yoshida & Others",Private Equity,1000000.0,False,2016-11-30,,,India,South Asia,2016,Nov_2016.csv
ShopsUp,Bangalore,eCommerce,Hyperlocal Shopping App,"Anand Sankeshwar, Yang Shu",Seed Funding,963000.0,False,2016-11-30,,,India,South Asia,2016,Nov_2016.csv
Indofash,Bangalore,eCommerce,Ethnic Indian Fashion Marketplace,"Shekhar Sahu, Nitesh Pant",Seed Funding,150000.0,False,2016-11-30,,,India,South Asia,2016,Nov_2016.csv
Entropika,Bangalore,Technology,"AI, Machine learning Solutions","Dileep Bhatt, Milind Chaudhary",Seed Funding,200000.0,False,2016-11-30,,,India,South Asia,2016,Nov_2016.csv
MarianaIQ,Bangalore,Technology,AI-driven B2B marketing platform,Exfinity Venture Partners,Private Equity,2000000.0,False,2016-11-30,,,India,South Asia,2016,Nov_2016.csv
Chai Thela,Noida,Food & Beverage,Quick Service Restaurants,Quarizon,Seed Funding,218000.0,False,2016-11-30,,,India,South Asia,2016,Nov_2016.csv
Interviewpad,Pune,Technology,Engineering Interview facilitation platform,Krishna Rokhale,Seed Funding,100000.0,False,2016-11-30,,,India,South Asia,2016,Nov_2016.csv
Math Buddy,Vadodara,Consumer Internet,Online Math Learn,Menterra Social Impact Fund,Seed Funding,440000.0,False,2016-11-30,,,India,South Asia,2016,Nov_2016.csv
Pulse,Bangalore,Consumer Internet,Campus Social Networking App,SAIF Partners,Private Equity,500000.0,False,2016-11-30,,,India,South Asia,2016,Nov_2016.csv
Slide App,New Delhi,Consumer Internet,Lock screen Rewards mobile app,Songhyun Investment,Private Equity,3600000.0,False,2016-12-01,,,India,South Asia,2016,Dec_2016.csv
SidQam,Noida,Technology,Healthcare Software System,"SQue Capital, Grace Capital Ventures, Soham Vencaps",Private Equity,1200000.0,False,2016-12-01,,,India,South Asia,2016,Dec_2016.csv
India Lends,New Delhi,Consumer Internet,Online Instant personal Loan provider,"DSG Consumer Partners, American Express Ventures, Cyber Carrier VC, AdvantEdge Partners",Private Equity,4000000.0,False,2016-12-01,,,India,South Asia,2016,Dec_2016.csv
Badiyajobs,New Delhi,Consumer Internet,Entry-Level job Seekers platform,Undisclosed,Seed Funding,100000.0,False,2016-12-02,,,India,South Asia,2016,Dec_2016.csv
Streo,Bangalore,Consumer Internet,Live Music Streaming App,"GEMs Advisory, Quarizon",Seed Funding,,False,2016-12-02,,,India,South Asia,2016,Dec_2016.csv
Tygr,Mumbai,Technology,Transport and logistics mobile App,Franchise India,Private Equity,3000000.0,False,2016-12-02,,,India,South Asia,2016,Dec_2016.csv
Mr Hot Foods,Indore,Consumer Internet,Online Food Ordering & Delivery Portal,IvyCamp Ventures,Seed Funding,,False,2016-12-05,,,India,South Asia,2016,Dec_2016.csv
UrDoorStep,Bangalore,eCommerce,Online Grocery Store,Lakshmi Vilas Bank & undisclosed HNIs,Private Equity,1400000.0,False,2016-12-05,,,India,South Asia,2016,Dec_2016.csv
ONN Bikes,Mumbai,eCommerce,"On-demand, self-drive bike rental platform",Grace Capital Ventures,Seed Funding,,False,2016-12-05,,,India,South Asia,2016,Dec_2016.csv
Diro Labs,New Delhi,Consumer Internet,Mobile Contacts Management app,Info Edge (India),Seed Funding,147000.0,False,2016-12-06,,,India,South Asia,2016,Dec_2016.csv
Thb,Gurgaon,Technology,Clinical research and data analytics,"Ajith Sukumaran, Currae Healthtech Fund",Seed Funding,,False,2016-12-06,,,India,South Asia,2016,Dec_2016.csv
LookAtMe,Singapore,Consumer Internet,Mobile App based Fashion Network,Eros Labs,Seed Funding,,False,2016-12-07,,,India,South Asia,2016,Dec_2016.csv
Netree,New Delhi,eCommerce,Mobile-only Retailers Engagement Solution,"The Chennai Angels, LetsVenture",Seed Funding,,False,2016-12-07,,,India,South Asia,2016,Dec_2016.csv
Vehico,Bangalore,Technology,Connected Transportation solutions,"Calcutta Angel Network, Appliyifi",Seed Funding,,False,2016-12-07,,,India,South Asia,2016,Dec_2016.csv
WealthApp,Bangalore,Consumer Internet,Online Investment Advisory platform,"Venk Krishnan, MJ Aravind, Vikram Kotak, Jayant Davar,  Ramkumar Nishtal, Arjun Sharmaa",Seed Funding,440000.0,False,2016-12-07,,,India,South Asia,2016,Dec_2016.csv
Tailslife,Bangalore,Consumer Internet,Pet Parenting mobile app,"Mohan Kumar, V. Balakrishnan",Seed Funding,,False,2016-12-07,,,India,South Asia,2016,Dec_2016.csv
BookEventz,Mumbai,Consumer Internet,"Venue, Events Booking platform",Investors from Mumbai Angels & LetsVenture,Seed Funding,,False,2016-12-07,,,India,South Asia,2016,Dec_2016.csv
Revv,New Delhi,Consumer Internet,Self-Driven Car Services booking portal,Edelweiss Private Equity,Private Equity,9000000.0,False,2016-12-07,,,India,South Asia,2016,Dec_2016.csv
Zest Money,Mumbai,Consumer Internet,Online Consumer Lending platform,PayU,Private Equity,6500000.0,False,2016-12-08,,,India,South Asia,2016,Dec_2016.csv
GoMechanic,Gurgaon,Consumer Internet,Online Car servicing Booking platform,Venture Catalysts,Seed Funding,250000.0,False,2016-12-08,,,India,South Asia,2016,Dec_2016.csv
Stalk Buy Love,New Delhi,eCommerce,Fashion Apparel eTailer,Kalaari Capital,Private Equity,6000000.0,False,2016-12-09,,,India,South Asia,2016,Dec_2016.csv
Nykaa,Mumbai,eCommerce,Beauty Products etailer,Max Ventures and Industries,Private Equity,,False,2016-12-09,,,India,South Asia,2016,Dec_2016.csv
Wittyparot,Bangalore,Technology,Content Management & Productivity platform,Mumbai Angels,Seed Funding,450000.0,False,2016-12-09,,,India,South Asia,2016,Dec_2016.csv
NeuroEquilibrium,Jaipur,Technology,Health-Tech platform,Unicorn India Ventures,Seed Funding,250000.0,False,2016-12-09,,,India,South Asia,2016,Dec_2016.csv
